namec,text
depression,sorry for spelling errors  im kibd of crying rn.  part one:  honestly i am so fu cking upsrt right now. so heres a brief run down of my situation. i keot running into this cute guy randomly every few months--he was super nerdy and bright and happy and he was just. literally my vision of perfect. he starts clearly hitting on me after we exchange contact info after one of our random run-ins and like my friends all start getting my hopess up  he likes you he likes you he likes you  and honestly i try amd keep my hopes low because if yoy expect nothing then you dont wind uo grtting hurt in the end when you get nothing. plus the past four times i was asked out were all as jokes and i just. i hage always been taught by my mom that anybody loving ne at all is laughable and i just. he clearly liked me. he was hitting on me. flirting. wanted to akways tiych and cuddle and i seore he wanted to kiss me a few times i swear but heres the catch. im male and he was freaked out that he fell for another guy. he was having an internal battle over liking me back but in the end he never finished that battle because he left out if state for college last week he and i never discyssed us actually going out because he was still confused and was about to move states away and start his life on his own and i didnt wanna hold him back from that freedom plus we both loathe long distance relationships as his best friend (that has actually been one of my fruends for years) informed me. and i just thought that after the way he said goodbye to me that it was over that he wouldnt even stay my friend because like we hung out until like 5 am playing video games and then when it was time for him to go he and i said goodbye all alone and he said  i wish there was some way i could make this up to you  and i just laughed and shook my head saying  it_s not your fault! dont worry about it  i only regret that becsuse i still have no idea wtf he even meant by that and all of my friends say it means something different and then he just hugged me super tightky  leaned back  and kissed my cheek as hard as he could  and then hugged me again. then he couldnt look me in the eyes and super upset he left
depression,good morning lovelies  have a fabulous friday! remember your dreams are only an action away! . . . . .  fabulousfriday  friday  tgif  love  feelingfabulousfriday  weekend  goals  selfcare  motivation  happyfriday  itsfriday  friyay  familytime  spreadlove  bepositive  takeaction  fridayinspiration  success  positivevibes  morningmotivation  nearlytheweekend  fridaymotivation  fabulous  fridays  fridayfavourite  femaleentrepreneur  womenwhohustle  depression  fridayfeels  funfriday
depression,ccc. - fraiche. . . pleqse give me any art advice! i_m posting something a little different today. i drew this when i was twelve  but i lost it:( anyways  go follow @therealwitheredfreddy1993 .  art realismartist eyes beautiful crying sad depression sketch drawing cryingeyes life pencil pen beautifuleyes lashes tears pain shading blackandwhite artist teenartist canvas colors artwork instaart creative illustration firstpost beauty makeup
depression,couple arguments  bestfriend  daffyduck  bugsbunny  looneytunes  cartoonnetwork  cartoon  furry  gay  gayfurry  lolabunny  cosplay  relationshipgoals  relationshipmemes  depression  friendshipquotes  warnerbrothers  movies  tv  tvshows  classiccartoons  funnymemes  funny  furryart  loving  girlfriend  boyfriend  gayrights  memes  lit
depression, depression  depressionquotes  depressionquote  depressionmeme  depressionmemes  depressed  sad  sadquotes
depression,everyday my spirit breaks more and more how long i can keep this up   depressed  depression  alone  sadness  broken  happy  lonely  life  music  girl  fat  me  worthless  sad  sadlife  needfriends  needlove  suicide  hurt  broken  lovefucks  depressed  lovefucksall
depression,if i_m insane  then what are you..        aesthetic  aesthetics  tumblr  orangeaesthetic  psychatrichospital  aesthetictumblr  tumblrtumblr  helpme  fashion  kpop  kpopfashion  depression  teenageboys  sadboys2001Ý¤ª¦ªóªÇ  seoul  seoulkorea  imnottheretho
depression,.from my poem  existing is odd . if you enjoy the words i jumble together  check out: https://facebook.com/rainradkey . . . . . . . . . . .   writer  writers  writersofinstagram  rainradkey  rainradkeyforpromking  readingdisability  dyslexia  writing  poem  story  existingisodd  odd  strange  depression  wonder  lost  wander  wild  love  dreamer  dream  believe  openyoureyes  illbeback  imnotdoneyet  ithasjustbegun  watchmet
depression,sorry .  depression  loneliness  selfhate  darkness  anorexia  worthless  nobody  alone  help  suicide  dying  imfine  imfinethankyou  lying  eatingdisorder  selfharm  scars  ugly  fat  depressed  demons  lyingeveryday  panicattack  killme  sorry
depression,sleep is what i need... the mind has to shut down a little .             thinking  think  thinkingaboutlife  life  mylife  me  justme  photography  photo  photos  instapic  instaphoto  trip  depressed  depression  deepthoughts  world  pic  pics  iphoneonly  whataboutme  alone  lost  deep  mind  mymind  fml
depression,excuse any typos i am currently crying while i type this thanks xx  part two  at least i didnt break down crying until after he left my roommate just held me and made sure i got to my room okay  a week passes full of depression over him leaving and feeling like i just got my heart shoved in a blender by him along with the fact that only about week earlier that one of my best friends lost her life to a car accident. i got diagnosed with depression at 11 abd dont go to therapy (it made me feel worse) and stopped taking medications for it when i was around 17 (as they were making me worse as well) but all of this shit happening has sent me into a spiral.  that brings us to today where he messaged me some random shit just like jokes and updates on how hes been and then randomly a picture of him shirtless out of the shower and like  hes a sweet guy and i seriously dont think he realizes how much hes hurting me and is making me feel like im being played with. i know he actually liked me and is just confused but... i had hoped that the flirting would either stop or not be as bad not infuckingcrease wtf ugh.  i want to just lay in a ditch and die. idgaf if anybody thinks im being dramatic over some guy. i rarely ever get attention and when i do its n e v e r positive and i got my hopes up just to get let down per usual  my job is hell  im sick  one of my friends is dead  and i am mentally ill and unstable right now. give me this one moment to complain.. just this o n e. that_s all. please.  credit to: arcusant.tumblr.com  block me do not report me.  if you are the content creator and want me to take it down  please just message me requesting to do so.  i do not reply to messages unless they are about taking down my posts.  ignore the tags:  sad  depressed  depression  mentalhealth  love  crush  crushed  unrequited  unrequitedlove  unrequitedcrush  broken  crying  ihatemyself  iwanttodie  vent  ventaccount  idfk  icantsleep  ily
depression,hello weekend. thank fuck you_ve arrived. i needed you to be here about 6 hours ago when the kids lost their shit and the dog threw up on the couch. now  time for a g&t and pretty woman on loop. the g&t on loop i meant.  tag a friend who needs to hear this today! please credit is if sharing thank you please.  . . .  mystyle  motherhoodunited  rainbow  smallbiz  love  weekend  photooftheday  bringontheweekend  amazing  confettirebels  allkindsofstrong  needhelp  mumsofinstagram  pnd  mumssupportingmums  depression  womensfashion  instadaily  motivationalquote  mummaneedsawine  girlsrule  support  quoteoftheday  bestoftheday  womensupportingwomen  confettirebel  abeautifulmess
depression,here_s  cheers to  fridaynight.. my 1 weeknight off please excuse the baskets of washing lol  keeping it real - ugg boots dressing gown n  redwine waiting for  pizza!   healthyfood  eat  realfood   fitness  pilates  metafit  sports  massage  remedialmassage  massagetherapy  relaxmassage  fitforlifewithchelle  girlboss  health  prevention  manage  depression  bannockburn  geelongsmallbusiness  geelongandsurrounds
