namec,text
depression,GOOD MORNING LOVELIES  Have a Fabulous Friday! Remember your Dreams are only an action away! . . . . . fabulousfriday friday tgif love feelingfabulousfriday weekend goals selfcare motivation happyfriday itsfriday friyay familytime spreadlove bepositive takeaction fridayinspiration success positivevibes morningmotivation nearlytheweekend fridaymotivation fabulous fridays fridayfavourite femaleentrepreneur womenwhohustle depression fridayfeels funfriday
depression,CCC. - FRAICHE. . . Pleqse give me any art advice! I_m posting something a little different today. I drew this when I was twelve  but I lost it:( Anyways  go follow @therealwitheredfreddy1993 . artrealismartisteyesbeautifulcryingsaddepressionsketchdrawingcryingeyeslifepencilpenbeautifuleyeslashestearspainshadingblackandwhiteartistteenartistcanvascolorsartworkinstaartcreativeillustrationfirstpostbeautymakeup
depression,Couple arguments bestfriend daffyduck bugsbunny looneytunes cartoonnetwork cartoon furry gay gayfurry lolabunny cosplay relationshipgoals relationshipmemes depression friendshipquotes warnerbrothers movies tv tvshows classiccartoons funnymemes funny furryart loving girlfriend boyfriend gayrights memes lit
depression,depression depressionquotes depressionquote depressionmeme depressionmemes depressed sad sadquotes
depression,Everyday my spirit breaks more and more how long I can keep this Up  depressed depression alone sadness broken happy lonely life music girl fat me worthless sad sadlife needfriends needlove suicide hurt broken lovefucks depressed lovefucksall
depression,If I_m insane  then what are you..       aesthetic aesthetics tumblr orangeaesthetic psychatrichospital aesthetictumblr tumblrtumblr helpme fashion kpop kpopfashion depression teenageboys sadboys2001Ý¤ª¦ªóªÇ seoul seoulkorea imnottheretho
depression,.From my poem  Existing is Odd . If you enjoy the words I jumble together  check out: https://facebook.com/RainRadkey . . . . . . . . . . .  writer writers writersofinstagram rainradkey rainradkeyforpromking readingdisability dyslexia writing poem story existingisodd odd strange depression wonder lost wander wild love dreamer dream believe openyoureyes illbeback imnotdoneyet ithasjustbegun watchmet
depression,Sorry . depression loneliness selfhate darkness anorexia worthless nobody alone help suicide dying imfine imfinethankyou lying eatingdisorder selfharm scars ugly fat depressed demons lyingeveryday panicattack killme sorry
depression,Sleep is what I need... the mind has to shut down a little .            thinking think thinkingaboutlife life mylife me justme photography photo photos instapic instaphoto trip depressed depression deepthoughts world pic pics iphoneonly whataboutme alone lost deep mind mymind fml
depression,Excuse any typos i am currently crying while i type this thanks xx  Part two  At least i didnt break down crying until after he left My roommate just held me and made sure i got to my room okay  A week passes full of depression over him leaving and feeling like i just got my heart shoved in a blender by him along with the fact that only about week earlier that one of my best friends lost her life to a car accident. I got diagnosed with depression at 11 abd dont go to therapy (it made me feel worse) and stopped taking medications for it when i was around 17 (as they were making me worse as well) but all of this shit happening has sent me into a spiral.  That brings us to today where he messaged me some random shit just like jokes and updates on how hes been and then randomly a picture of him shirtless out of the shower and like  Hes a sweet guy and i seriously dont think he realizes how much hes hurting me and is making me feel like im being played with. I know he actually liked me and is just confused but... I had hoped that the flirting would either stop or not be as bad not infuckingcrease wtf ugh.  I want to just lay in a ditch and die. Idgaf if anybody thinks im being dramatic over some guy. I rarely ever get attention and when i do its n e v e r positive and i got my hopes up just to get let down per usual  my job is hell  im sick  one of my friends is dead  and i am mentally ill and unstable right now. Give me this one moment to complain.. Just this o n e. That_s all. Please.  Credit to: arcusant.tumblr.com  BLOCK ME DO NOT REPORT ME.  If you are the content creator and want me to take it down  please just message me requesting to do so.  I do not reply to messages unless they are about taking down my posts.  Ignore the tags: sad depressed depression mentalhealth love crush crushed unrequited unrequitedlove unrequitedcrush broken crying ihatemyself iwanttodie vent ventaccount idfk icantsleep ily
depression,HELLO WEEKEND. Thank fuck you_ve arrived. I needed you to be here about 6 hours ago when the kids lost their shit and the dog threw up on the couch. Now  time for a g&t and Pretty Woman on loop. The g&t on loop I meant.  Tag a friend who needs to hear this today! Please credit is if sharing thank you please.  . . . mystyle motherhoodunited rainbow smallbiz love weekend photooftheday bringontheweekend amazing confettirebels allkindsofstrong needhelp mumsofinstagram pnd mumssupportingmums depression womensfashion instadaily motivationalquote mummaneedsawine girlsrule support quoteoftheday bestoftheday womensupportingwomen confettirebel abeautifulmess
depression,Here_s cheers to Fridaynight.. my 1 weeknight off Please excuse the baskets of washing lol  Keeping it real - ugg boots dressing gown n redwine waiting for pizza!  healthyfood eat realfood  fitness pilates metafit sports massage remedialmassage massagetherapy relaxmassage fitforlifewithchelle girlboss health prevention manage depression bannockburn geelongsmallbusiness geelongandsurrounds
depression,poetry poetic pain music hurts wounds apathetic grunge feelings sad lonely cry fucklife depression depressed suicide suicidal pastel pastelpink pastelgoth goth gothic tears pink rose piercing cutting selfharm followforfollowback anorexia poems
depression,Things will get better. With a little faith  patience  and practice anything can happen. Trust in the Universe and release your doubts. In need of some major release My self-hypnosis recordings are on sale for a limited time! Download your favorite on my site. . . womenstheraputiccenter hypnosis selfawareness selflove mindfulness life personalgrowth innerpeace enlightenment awareness selfcare inspirational Columbia Ellicottcity Baltimore Catonsville depression anxiety phobia panicattack Insomnia hypnotherapy hypnosis
